5.096035036929421613e-01,6.264100074799999973e+00,1.251999974300000096e+00,0.000000000000000000e+00
5.135288687823554854e-01,6.395149707799999916e+00,1.214900016799999927e+00,0.000000000000000000e+00
5.173757663003963891e-01,6.435180187200000290e+00,1.199100017499999948e+00,0.000000000000000000e+00
5.177790300216266184e-01,6.440390110000000057e+00,1.182500004800000060e+00,0.000000000000000000e+00
5.218421272194403437e-01,6.447579860700000332e+00,1.176499962799999910e+00,0.000000000000000000e+00
5.257386877573372308e-01,6.442800045000000253e+00,1.187399983399999970e+00,0.000000000000000000e+00
5.261111604062567171e-01,6.439080238299999870e+00,1.192199945400000072e+00,0.000000000000000000e+00
5.300593704848037824e-01,6.431449890099999678e+00,1.193800091700000010e+00,0.000000000000000000e+00
5.340728046627616354e-01,6.423619747200000063e+00,1.206300020200000045e+00,0.000000000000000000e+00
5.380004873597681314e-01,6.433049678799999782e+00,1.198699951200000058e+00,0.000000000000000000e+00
5.383795817446684895e-01,6.424560070000000067e+00,1.211800098399999914e+00,0.000000000000000000e+00
5.424115567833726059e-01,6.415569782300000412e+00,1.219300031700000009e+00,0.000000000000000000e+00
5.463236784008242974e-01,6.391000270800000216e+00,1.222400069200000106e+00,0.000000000000000000e+00
5.502682465245818388e-01,6.383170127899999713e+00,1.246000051500000039e+00,0.000000000000000000e+00
5.506897200197592435e-01,6.365219592999999954e+00,1.271499991400000029e+00,0.000000000000000000e+00
5.546634237818323099e-01,6.331540107700000419e+00,1.290199995000000044e+00,0.000000000000000000e+00
5.585652817085138278e-01,6.333559989900000353e+00,1.306400060699999921e+00,0.000000000000000000e+00
5.624505852952433882e-01,6.310869693799999958e+00,1.314000010500000037e+00,0.000000000000000000e+00
5.628531868428754414e-01,6.311389923100000132e+00,1.315099954599999954e+00,0.000000000000000000e+00
5.669033716555267333e-01,6.307549953499999695e+00,1.318099975600000029e+00,0.000000000000000000e+00
5.707936415442418365e-01,6.303810119599999595e+00,1.318099975600000029e+00,0.000000000000000000e+00
5.711697561479507357e-01,6.307849884000000351e+00,1.318599939300000079e+00,0.000000000000000000e+00
5.751163107925025830e-01,6.303889751399999852e+00,1.320399999599999985e+00,0.000000000000000000e+00
5.790972984641545862e-01,6.304150104499999685e+00,1.321699976899999962e+00,0.000000000000000000e+00
5.831435102352172661e-01,6.304140090899999826e+00,1.320099949799999894e+00,0.000000000000000000e+00
5.835331993976868858e-01,6.308000087699999980e+00,1.321799993499999992e+00,0.000000000000000000e+00
5.875568972664149126e-01,6.304369926499999721e+00,1.323500037200000090e+00,0.000000000000000000e+00
5.913958487012789256e-01,6.304319858600000437e+00,1.322800040199999971e+00,0.000000000000000000e+00
5.952798279408122450e-01,6.304389953600000318e+00,1.323400020600000060e+00,0.000000000000000000e+00
5.957079231719704104e-01,6.308290004699999898e+00,1.324499964699999977e+00,0.000000000000000000e+00
5.997187086555360036e-01,6.300559997599999740e+00,1.327199935899999961e+00,0.000000000000000000e+00
6.036473846129396525e-01,6.304589748399999749e+00,1.325699925399999923e+00,0.000000000000000000e+00
6.040675337609209272e-01,6.304569721200000032e+00,1.323500037200000090e+00,0.000000000000000000e+00
6.078594708703212168e-01,6.304430007899999744e+00,1.325199961700000095e+00,0.000000000000000000e+00
6.119272032833216191e-01,6.304480075799999916e+00,1.325199961700000095e+00,0.000000000000000000e+00
6.158462777235531593e-01,6.308490276299999699e+00,1.325500011399999956e+00,0.000000000000000000e+00
6.162250410216544294e-01,6.304880142200000037e+00,1.329400062599999988e+00,0.000000000000000000e+00
6.203483960168933997e-01,6.300980091099999569e+00,1.329900026300000038e+00,0.000000000000000000e+00
6.241582118134418877e-01,6.300990104700000316e+00,1.330600023299999934e+00,0.000000000000000000e+00
6.280557656117358167e-01,6.304939746899999697e+00,1.327600002300000082e+00,0.000000000000000000e+00
6.284338667362390218e-01,6.308690071100000019e+00,1.324000000999999926e+00,0.000000000000000000e+00
6.325088830588182498e-01,6.308640003199999846e+00,1.329599976499999947e+00,0.000000000000000000e+00
6.364415320578103996e-01,6.287059783900000198e+00,1.350900054000000017e+00,0.000000000000000000e+00
6.404288103786440756e-01,6.311460018200000022e+00,1.328199982599999940e+00,0.000000000000000000e+00
6.408853790745197010e-01,6.319820404099999678e+00,1.315500021000000075e+00,0.000000000000000000e+00
6.447763111368328692e-01,6.327060222600000117e+00,1.311400055900000083e+00,0.000000000000000000e+00
6.486748581955239512e-01,6.307970047000000413e+00,1.325900077800000076e+00,0.000000000000000000e+00
6.490734867015676146e-01,6.312860012099999807e+00,1.314599990799999896e+00,0.000000000000000000e+00
6.529554794203067392e-01,6.335219860099999600e+00,1.297199964500000080e+00,0.000000000000000000e+00
6.569854679382165497e-01,6.314509868600000075e+00,1.301800012600000001e+00,0.000000000000000000e+00
6.608734202193383700e-01,6.338150024399999971e+00,1.300500035300000023e+00,0.000000000000000000e+00
6.612455617814588793e-01,6.338020324700000430e+00,1.308599948899999976e+00,0.000000000000000000e+00
6.652599892198137743e-01,6.342710018200000022e+00,1.310199976000000044e+00,0.000000000000000000e+00
6.693095118588670012e-01,6.330939769699999609e+00,1.298199891999999966e+00,0.000000000000000000e+00
6.731365441689655116e-01,6.361909866300000438e+00,1.315899968100000095e+00,0.000000000000000000e+00
6.735116655122773688e-01,6.341739654500000434e+00,1.294900059699999995e+00,0.000000000000000000e+00
6.775323835998140476e-01,6.342939853699999908e+00,1.298900008199999956e+00,0.000000000000000000e+00
6.814729786819831991e-01,6.341899871799999922e+00,1.299699902500000004e+00,0.000000000000000000e+00
6.853715257406742811e-01,6.409970283499999866e+00,1.309800028800000016e+00,0.000000000000000000e+00
