0.000000000000000000e+00,1.360681283112989692e-01
1.000000000000000021e-02,2.676062865941730706e-01
2.000000000000000042e-02,6.339840193232362253e-01
2.999999999999999889e-02,2.163237851153553493e+00
4.000000000000000083e-02,1.148376301241114561e+00
5.000000000000000278e-02,9.671968204720542417e-01
5.999999999999999778e-02,9.392023956033881404e-01
7.000000000000000666e-02,9.288493981584906578e-01
8.000000000000000167e-02,9.028903617709147511e-01
8.999999999999999667e-02,8.908941731933737174e-01
1.000000000000000056e-01,8.764729319264006335e-01
1.100000000000000006e-01,8.566397102267728769e-01
1.199999999999999956e-01,8.178802258998985053e-01
1.300000000000000044e-01,7.981253149173426209e-01
1.400000000000000133e-01,7.750279579404377728e-01
1.499999999999999944e-01,7.868042681147926487e-01
1.600000000000000033e-01,6.911862995566480095e-01
1.700000000000000122e-01,4.290337554230063688e-01
1.799999999999999933e-01,5.614197242812224431e-01
1.900000000000000022e-01,4.694516735926299589e-01
2.000000000000000111e-01,3.429512771581357811e-01
2.099999999999999922e-01,1.519515450348762897e-01
2.200000000000000011e-01,-5.684341886097934284e-14
2.300000000000000100e-01,2.842170943037929084e-14
2.399999999999999911e-01,-8.526512829121202230e-14
2.500000000000000000e-01,5.684341886080801487e-14
2.600000000000000089e-01,8.526512829121202230e-14
2.700000000000000178e-01,2.842170943040400743e-14
2.800000000000000266e-01,8.937726241672527746e-29
2.899999999999999800e-01,2.842170943040400743e-14
2.999999999999999889e-01,-5.684341886080801487e-14
3.099999999999999978e-01,-8.526512829121202230e-14
3.200000000000000067e-01,-2.842170943040400743e-14
3.300000000000000155e-01,5.684341886080817895e-14
3.400000000000000244e-01,-2.425682041334961917e-29
3.500000000000000333e-01,8.526512829121202230e-14
3.599999999999999867e-01,-2.842170943040400743e-14
3.699999999999999956e-01,8.526512829121202230e-14
3.800000000000000044e-01,-6.541638164974311563e-14
3.900000000000000133e-01,0.000000000000000000e+00
4.000000000000000222e-01,-2.084194449284473899e-13
4.100000000000000311e-01,-1.281454830014305175e-12
4.199999999999999845e-01,-4.467605616778511621e-13
4.299999999999999933e-01,1.076619003382370342e-12
4.400000000000000022e-01,-2.218743037975995622e-12
4.500000000000000111e-01,2.914978122980637144e-12
4.600000000000000200e-01,-1.259583849887232595e-12
4.700000000000000289e-01,-2.676342181455242706e-12
4.799999999999999822e-01,-2.694259507612653428e-12
4.899999999999999911e-01,-8.647333747129063913e-12
5.000000000000000000e-01,1.182062951896145553e-11
5.100000000000000089e-01,1.991814211479891128e+00
5.200000000000000178e-01,5.427313452868105514e-01
5.300000000000000266e-01,4.472427940179386496e-01
5.400000000000000355e-01,4.430419062614205927e-01
5.500000000000000444e-01,4.409082139560922542e-01
5.600000000000000533e-01,4.408569453909692015e-01
5.700000000000000622e-01,4.407087758153309665e-01
5.799999999999999600e-01,4.408514459892884929e-01
5.899999999999999689e-01,4.409767485608853121e-01
5.999999999999999778e-01,4.409895711775959626e-01
6.099999999999999867e-01,4.407675963848731726e-01
6.199999999999999956e-01,4.411989126452553478e-01
6.300000000000000044e-01,4.411852379490071030e-01
6.400000000000000133e-01,4.410621818530486848e-01
6.500000000000000222e-01,4.409809260032844236e-01
6.600000000000000311e-01,4.410089364734588457e-01
6.700000000000000400e-01,4.402685264127654818e-01
6.800000000000000488e-01,4.421351278691005859e-01
6.900000000000000577e-01,4.422691265195553001e-01
7.000000000000000666e-01,4.422192451222954901e-01
7.099999999999999645e-01,4.422566199730297853e-01
7.199999999999999734e-01,4.422009792728758271e-01
7.299999999999999822e-01,4.422373381163211548e-01
7.399999999999999911e-01,4.421795882621353257e-01
7.500000000000000000e-01,4.422156824333498548e-01
7.600000000000000089e-01,4.421559230324234591e-01
7.700000000000000178e-01,4.421917509125137258e-01
7.800000000000000266e-01,4.421303732747645654e-01
7.900000000000000355e-01,4.421656017291084595e-01
8.000000000000000444e-01,4.421029350684761994e-01
8.100000000000000533e-01,4.421370564865583219e-01
8.200000000000000622e-01,4.420747085548484279e-01
8.300000000000000711e-01,4.421069753507609335e-01
8.399999999999999689e-01,4.420435274974536810e-01
8.499999999999999778e-01,4.420747754548699504e-01
8.599999999999999867e-01,4.420106977238518198e-01
8.699999999999999956e-01,4.420404467981526864e-01
8.800000000000000044e-01,4.419763144661317256e-01
8.900000000000000133e-01,4.420047874319337211e-01
9.000000000000000222e-01,4.419407190494908377e-01
9.100000000000000311e-01,4.422114351797432619e-01
9.200000000000000400e-01,4.400288389589803728e-01
9.300000000000000488e-01,4.406181344898811858e-01
9.400000000000000577e-01,4.406517547069626062e-01
9.500000000000000666e-01,4.406097129810291335e-01
9.599999999999999645e-01,4.408972409515996560e-01
9.699999999999999734e-01,4.390697222876411843e-01
9.799999999999999822e-01,4.435760939010577886e-01
9.899999999999999911e-01,4.381569219095524659e-01
1.000000000000000000e+00,4.408456948174830359e-01
1.010000000000000009e+00,4.403974024043151303e-01
1.020000000000000018e+00,4.406213427073311095e-01
1.030000000000000027e+00,4.401811321936719423e-01
1.040000000000000036e+00,4.372134215628733500e-01
1.050000000000000044e+00,4.419074290829172469e-01
1.060000000000000053e+00,4.462656011481840324e-01
1.070000000000000062e+00,4.401068500500855407e-01
1.080000000000000071e+00,4.406714229643853287e-01
1.090000000000000080e+00,4.406682533083881026e-01
1.100000000000000089e+00,4.406821978003350182e-01
1.110000000000000098e+00,4.407105229380761102e-01
1.120000000000000107e+00,4.406952309767504516e-01
1.130000000000000115e+00,4.407670991159378104e-01
1.140000000000000124e+00,4.386260336748080135e-01
1.150000000000000133e+00,4.409749879243420878e-01
1.159999999999999920e+00,4.410049092847785346e-01
1.169999999999999929e+00,4.406676401647757757e-01
1.179999999999999938e+00,4.405730267315419724e-01
1.189999999999999947e+00,4.405945002914677389e-01
