5.057370720537579523e-01,5.122785568237304688e-01,1.004033070057630539e-02,3.275223374366760254e-01,7.171287536621093750e-01,2.545164227485656738e-01,3.768769800662994385e-01
5.058814258981391143e-01,5.122734308242797852e-01,1.004303433001041412e-02,3.275204300880432129e-01,7.171242237091064453e-01,2.545111775398254395e-01,3.768767714500427246e-01
5.059552582543249688e-01,5.122742056846618652e-01,1.005366258323192596e-02,3.275207877159118652e-01,7.171245813369750977e-01,2.545163929462432861e-01,3.768773078918457031e-01
5.060201512669367796e-01,5.122787356376647949e-01,1.004038937389850616e-02,3.275212943553924561e-01,7.171249985694885254e-01,2.545173466205596924e-01,3.768769502639770508e-01
5.060820644983571315e-01,5.122733712196350098e-01,1.003507804125547409e-02,3.275287747383117676e-01,7.171261310577392578e-01,2.545127868652343750e-01,3.768780827522277832e-01
5.061419912089832884e-01,5.122730731964111328e-01,1.005472894757986069e-02,3.275173008441925049e-01,7.171211242675781250e-01,2.545180320739746094e-01,3.768766224384307861e-01
5.062022490064085334e-01,5.122759938240051270e-01,1.004387345165014267e-02,3.275185823440551758e-01,7.171238660812377930e-01,2.545166611671447754e-01,3.768743872642517090e-01
5.062625068038336673e-01,5.122758746147155762e-01,1.005466096103191376e-02,3.275186121463775635e-01,7.171251773834228516e-01,2.545159161090850830e-01,3.768762052059173584e-01
5.063217713408617593e-01,5.122749805450439453e-01,1.008374802768230438e-02,3.275160789489746094e-01,7.171238064765930176e-01,2.545134425163269043e-01,3.768741190433502197e-01
5.063807047910908743e-01,5.122767090797424316e-01,1.003255788236856461e-02,3.275222480297088623e-01,7.171235680580139160e-01,2.545173764228820801e-01,3.768761754035949707e-01
5.064399693281189663e-01,5.122772455215454102e-01,1.003287546336650848e-02,3.275234103202819824e-01,7.171242833137512207e-01,2.545140087604522705e-01,3.768744170665740967e-01
5.065353223262423210e-01,5.122780203819274902e-01,1.005040947347879410e-02,3.275160193443298340e-01,7.171239256858825684e-01,2.545094192028045654e-01,3.768736422061920166e-01
5.066270333695762629e-01,5.122730135917663574e-01,1.002871897071599960e-02,3.275237381458282471e-01,7.171229720115661621e-01,2.545132935047149658e-01,3.768741488456726074e-01
5.066949061633794216e-01,5.122754573822021484e-01,1.005792245268821716e-02,3.275153338909149170e-01,7.171233296394348145e-01,2.545112967491149902e-01,3.768721520900726318e-01
5.067581437419960144e-01,5.122765898704528809e-01,1.005504839122295380e-02,3.275172412395477295e-01,7.171226143836975098e-01,2.545096576213836670e-01,3.768704235553741455e-01
5.068197258866173893e-01,5.122767686843872070e-01,1.005073357373476028e-02,3.275161981582641602e-01,7.171212434768676758e-01,2.545136213302612305e-01,3.768682181835174561e-01
