5.322951996387180751e-01,5.116395354270935059e-01,9.176464751362800598e-03,3.265329897403717041e-01,7.146048545837402344e-01,2.541757822036743164e-01,3.873899877071380615e-01
5.324120732787790411e-01,5.116402506828308105e-01,9.185607545077800751e-03,3.265294730663299561e-01,7.146063446998596191e-01,2.541797161102294922e-01,3.873887956142425537e-01
5.324872299821610255e-01,5.116442441940307617e-01,9.185334667563438416e-03,3.265284895896911621e-01,7.146049141883850098e-01,2.541819214820861816e-01,3.873876929283142090e-01
5.325597379911507501e-01,5.116437077522277832e-01,9.179884567856788635e-03,3.265261650085449219e-01,7.146071195602416992e-01,2.541809380054473877e-01,3.873896002769470215e-01
5.326272796981548208e-01,5.116394758224487305e-01,9.190004318952560425e-03,3.265264630317687988e-01,7.146063446998596191e-01,2.541884779930114746e-01,3.873839378356933594e-01
5.326934970579626505e-01,5.116414427757263184e-01,9.179168380796909332e-03,3.265328407287597656e-01,7.146056294441223145e-01,2.541809380054473877e-01,3.873876333236694336e-01
5.327607076781677442e-01,5.116389989852905273e-01,9.193797595798969269e-03,3.265252411365509033e-01,7.146059274673461914e-01,2.541779279708862305e-01,3.873887658119201660e-01
5.328262628643776200e-01,5.116404891014099121e-01,9.182095527648925781e-03,3.265282809734344482e-01,7.146049141883850098e-01,2.541815638542175293e-01,3.873868584632873535e-01
5.328914869637884077e-01,5.116397142410278320e-01,9.188294410705566406e-03,3.265268504619598389e-01,7.146054506301879883e-01,2.541814744472503662e-01,3.873884975910186768e-01
5.329563799764001075e-01,5.116391777992248535e-01,9.195649065077304840e-03,3.265228271484375000e-01,7.146070003509521484e-01,2.541813552379608154e-01,3.873886168003082275e-01
5.330196175550167004e-01,5.116374492645263672e-01,9.175830520689487457e-03,3.265358805656433105e-01,7.146061062812805176e-01,2.541804909706115723e-01,3.873886764049530029e-01
5.330838483940303352e-01,5.116407871246337891e-01,9.187732823193073273e-03,3.265290558338165283e-01,7.146077752113342285e-01,2.541790604591369629e-01,3.873858451843261719e-01
5.331500657538382759e-01,5.116382241249084473e-01,9.190846234560012817e-03,3.265289962291717529e-01,7.146064639091491699e-01,2.541856467723846436e-01,3.873895704746246338e-01
5.332123100720577158e-01,5.116393566131591797e-01,9.197277016937732697e-03,3.265254795551300049e-01,7.146069407463073730e-01,2.541761696338653564e-01,3.873872756958007812e-01
5.332758787374732856e-01,5.116419792175292969e-01,9.175580926239490509e-03,3.265288174152374268e-01,7.146083116531372070e-01,2.541788220405578613e-01,3.873921632766723633e-01
5.333377919688937485e-01,5.116420984268188477e-01,9.189733304083347321e-03,3.265266716480255127e-01,7.146071791648864746e-01,2.541821599006652832e-01,3.873887956142425537e-01
5.334510236541653017e-01,5.116432309150695801e-01,9.190724231302738190e-03,3.265288472175598145e-01,7.146086096763610840e-01,2.541787326335906982e-01,3.873876333236694336e-01
5.336231887896658588e-01,5.116439461708068848e-01,9.189495816826820374e-03,3.265252709388732910e-01,7.146092653274536133e-01,2.541757822036743164e-01,3.873911201953887939e-01
5.337099335310142578e-01,5.116401910781860352e-01,9.197629988193511963e-03,3.265262842178344727e-01,7.146061062812805176e-01,2.541795670986175537e-01,3.873904645442962646e-01
5.337837658872000013e-01,5.116402506828308105e-01,9.195486083626747131e-03,3.265254497528076172e-01,7.146103382110595703e-01,2.541706562042236328e-01,3.873910307884216309e-01
5.338559428093906378e-01,5.116397738456726074e-01,9.178655222058296204e-03,3.265276849269866943e-01,7.146064043045043945e-01,2.541783452033996582e-01,3.873869180679321289e-01
5.339238156031937965e-01,5.116419792175292969e-01,9.190412238240242004e-03,3.265276849269866943e-01,7.146073579788208008e-01,2.541790306568145752e-01,3.873909115791320801e-01
5.339926816573939972e-01,5.116372108459472656e-01,9.190001524984836578e-03,3.265267014503479004e-01,7.146051526069641113e-01,2.541806399822235107e-01,3.873892426490783691e-01
5.340602233643980679e-01,5.116393566131591797e-01,9.168819524347782135e-03,3.265305161476135254e-01,7.146037220954895020e-01,2.541814148426055908e-01,3.873871564865112305e-01
5.341280961582012266e-01,5.116402506828308105e-01,9.196077473461627960e-03,3.265267312526702881e-01,7.146043777465820312e-01,2.541787922382354736e-01,3.873922526836395264e-01
5.341963000388033622e-01,5.116387009620666504e-01,9.192396886646747589e-03,3.265306651592254639e-01,7.146052718162536621e-01,2.541686296463012695e-01,3.873884081840515137e-01
5.342625173986113030e-01,5.116424560546875000e-01,9.185043163597583771e-03,3.265294730663299561e-01,7.146066427230834961e-01,2.541768252849578857e-01,3.873911798000335693e-01
5.343267482376249378e-01,5.116428136825561523e-01,9.189763106405735016e-03,3.265247046947479248e-01,7.146058678627014160e-01,2.541834115982055664e-01,3.873910605907440186e-01
5.343896547294424426e-01,5.116423368453979492e-01,9.182147681713104248e-03,3.265324532985687256e-01,7.146068215370178223e-01,2.541735470294952393e-01,3.873919844627380371e-01
5.344542166552551654e-01,5.116387605667114258e-01,9.184490889310836792e-03,3.265295326709747314e-01,7.146092057228088379e-01,2.541729509830474854e-01,3.873901367187500000e-01
5.345184474942689112e-01,5.116418004035949707e-01,9.184800088405609131e-03,3.265278637409210205e-01,7.146090269088745117e-01,2.541773319244384766e-01,3.873907029628753662e-01
