0, 0, 0
0.001, 6.874806E-05, -0.0009810001
0.002, 0.0002062441, -0.002943
0.003, 0.0004124883, -0.005886001
0.004, 0.0006874805, -0.009810001
0.005, 0.001031221, -0.014715
0.006, 0.001443709, -0.020601
0.007, 0.001924946, -0.027468
0.008, 0.00247493, -0.035316
0.009000001, 0.003093662, -0.044145
0.01, 0.003781143, -0.053955
0.011, 0.004537372, -0.06474601
0.012, 0.005362349, -0.07651801
0.013, 0.006256073, -0.08927101
0.014, 0.007218546, -0.103005
0.015, 0.008249767, -0.11772
0.016, 0.009349736, -0.133416
0.017, 0.01051845, -0.150093
0.018, 0.01175592, -0.167751
0.019, 0.01306213, -0.18639
0.02, 0.01443709, -0.20601
0.021, 0.0158808, -0.226611
0.022, 0.01739326, -0.248193
0.023, 0.01897447, -0.270756
0.024, 0.02062442, -0.2943
0.025, 0.02234312, -0.3188251
0.026, 0.02413057, -0.3443311
0.027, 0.02598677, -0.3708181
0.028, 0.02791172, -0.3982861
0.029, 0.02990541, -0.4267351
0.03, 0.03196785, -0.4561651
0.031, 0.03409905, -0.4865761
0.032, 0.03629898, -0.5179681
0.033, 0.03856767, -0.5503411
0.034, 0.04090511, -0.5836952
0.035, 0.04331129, -0.6180302
0.036, 0.04578622, -0.6533462
0.037, 0.0483299, -0.6896432
0.038, 0.05094232, -0.7269212
0.039, 0.05362349, -0.7651802
0.04, 0.05637341, -0.8044202
0.041, 0.05919208, -0.8446412
0.042, 0.0620795, -0.8858432
0.043, 0.06503566, -0.9280262
0.044, 0.06806058, -0.9711902
0.045, 0.07115424, -1.015335
0.046, 0.07431665, -1.060461
0.047, 0.0775478, -1.106568
0.048, 0.0808477, -1.153656
0.049, 0.08421636, -1.201725
0.05, 0.08765376, -1.250775
0.051, 0.09115992, -1.300806
0.052, 0.0947348, -1.351818
0.053, 0.09837843, -1.403811
0.054, 0.1020908, -1.456785
0.055, 0.105872, -1.51074
0.056, 0.1097219, -1.565676
0.057, 0.1136405, -1.621593
0.058, 0.1176279, -1.678491
0.059, 0.1216841, -1.73637
0.06, 0.1258089, -1.79523
0.061, 0.1300026, -1.855071
0.062, 0.1342649, -1.915893
0.063, 0.1385961, -1.977696
0.064, 0.1429959, -2.04048
0.06500001, 0.1474646, -2.104245
0.066, 0.1520019, -2.168991
0.067, 0.156608, -2.234718
0.068, 0.1612829, -2.301426
0.06900001, 0.1660265, -2.369115
0.07, 0.1708389, -2.437785
0.071, 0.17572, -2.507436
0.072, 0.1806698, -2.578068
0.07300001, 0.1856885, -2.649681
0.074, 0.1907758, -2.722275
0.075, 0.1959319, -2.79585
0.07600001, 0.2011568, -2.870406
0.07700001, 0.2064504, -2.945943
0.078, 0.2118127, -3.022461
0.079, 0.2172438, -3.09996
0.08000001, 0.2227436, -3.17844
0.081, 0.2283123, -3.257901
0.082, 0.2339496, -3.338343
0.083, 0.2396557, -3.419766
0.08400001, 0.2454305, -3.50217
0.085, 0.2512741, -3.585555
0.086, 0.2571864, -3.669921
0.087, 0.2631675, -3.755268
0.08800001, 0.2692173, -3.841596
0.089, 0.2753359, -3.928905
0.09, 0.2815232, -4.017196
0.09100001, 0.2877793, -4.106467
0.09200001, 0.2941041, -4.196719
0.093, 0.3004977, -4.287952
0.094, 0.3069599, -4.380166
0.09500001, 0.313491, -4.473361
0.096, 0.3200908, -4.567537
0.097, 0.3267594, -4.662694
0.098, 0.3334967, -4.758832
0.09900001, 0.3403028, -4.855951
0.1, 0.3471776, -4.954051
0.101, 0.3541212, -5.053133
0.102, 0.3611335, -5.153194
0.103, 0.3682144, -5.254238
0.104, 0.3753642, -5.356262
0.105, 0.3825828, -5.459267
0.106, 0.38987, -5.563253
0.107, 0.3972261, -5.66822
0.108, 0.4046509, -5.774168
0.109, 0.4121445, -5.881097
