5.059635354243009475e-01,5.120757222175598145e-01,9.268011897802352905e-03,3.279826045036315918e-01,8.495141863822937012e-01,5.772901177406311035e-01,-4.489276185631752014e-02
5.060718008075869578e-01,5.120742321014404297e-01,9.277490898966789246e-03,3.279812633991241455e-01,8.495098352432250977e-01,5.772962570190429688e-01,-4.489573463797569275e-02
5.061456331637727013e-01,5.120733976364135742e-01,9.268814697861671448e-03,3.279873728752136230e-01,8.495106101036071777e-01,5.773047804832458496e-01,-4.489608108997344971e-02
5.062138370443749480e-01,5.120719671249389648e-01,9.261457249522209167e-03,3.279879391193389893e-01,8.495115637779235840e-01,5.772963762283325195e-01,-4.489488899707794189e-02
5.062803854909818657e-01,5.120749473571777344e-01,9.265007451176643372e-03,3.279843926429748535e-01,8.495111465454101562e-01,5.773021578788757324e-01,-4.488892108201980591e-02
5.063459406771917415e-01,5.120723247528076172e-01,9.276106953620910645e-03,3.279864490032196045e-01,8.495121002197265625e-01,5.772931575775146484e-01,-4.489261284470558167e-02
5.064134823841958122e-01,5.120742321014404297e-01,9.280242025852203369e-03,3.279824256896972656e-01,8.495148420333862305e-01,5.772908926010131836e-01,-4.489596188068389893e-02
5.064790375704055769e-01,5.120705366134643555e-01,9.263558313250541687e-03,3.279870152473449707e-01,8.495081663131713867e-01,5.772998332977294922e-01,-4.489397630095481873e-02
5.065435994962182997e-01,5.120747089385986328e-01,9.273659437894821167e-03,3.279876708984375000e-01,8.495057225227355957e-01,5.772956013679504395e-01,-4.489472135901451111e-02
5.066084925088301105e-01,5.120735168457031250e-01,9.268485009670257568e-03,3.279871642589569092e-01,8.495085239410400391e-01,5.772913098335266113e-01,-4.489688202738761902e-02
5.066727233478437453e-01,5.120778083801269531e-01,9.267586283385753632e-03,3.279883861541748047e-01,8.495080471038818359e-01,5.772917270660400391e-01,-4.489331692457199097e-02
5.067369541868574911e-01,5.120694041252136230e-01,9.263132698833942413e-03,3.279875516891479492e-01,8.495127558708190918e-01,5.772911310195922852e-01,-4.489015042781829834e-02
5.068170771922250184e-01,5.120781660079956055e-01,9.272849187254905701e-03,3.279887139797210693e-01,8.495110273361206055e-01,5.772908329963684082e-01,-4.489549249410629272e-02
5.068852810728271541e-01,5.120757818222045898e-01,9.274129755795001984e-03,3.279864788055419922e-01,8.495100140571594238e-01,5.772937536239624023e-01,-4.489393532276153564e-02
5.069518295194341828e-01,5.120759010314941406e-01,9.268810972571372986e-03,3.279868364334106445e-01,8.495133519172668457e-01,5.772832632064819336e-01,-4.489326849579811096e-02
5.070163914452469056e-01,5.120769739151000977e-01,9.263449348509311676e-03,3.279883861541748047e-01,8.495091199874877930e-01,5.772930383682250977e-01,-4.489339888095855713e-02
5.070806222842605404e-01,5.120756626129150391e-01,9.266914799809455872e-03,3.279894888401031494e-01,8.495131134986877441e-01,5.772933363914489746e-01,-4.489466920495033264e-02
5.071455152968722402e-01,5.120804905891418457e-01,9.282001294195652008e-03,3.279865980148315430e-01,8.495110273361206055e-01,5.772897005081176758e-01,-4.489258676767349243e-02
5.072090839622879210e-01,5.120770335197448730e-01,9.280576370656490326e-03,3.279856741428375244e-01,8.495122194290161133e-01,5.772997736930847168e-01,-4.489445313811302185e-02
5.072729837145025789e-01,5.120761990547180176e-01,9.277953766286373138e-03,3.279820978641510010e-01,8.495136499404907227e-01,5.772780776023864746e-01,-4.489381611347198486e-02
5.073368834667171257e-01,5.120772123336791992e-01,9.266338311135768890e-03,3.279865980148315430e-01,8.495137095451354980e-01,5.772905349731445312e-01,-4.489387199282646179e-02
5.074007832189317835e-01,5.120735168457031250e-01,9.253310970962047577e-03,3.279877603054046631e-01,8.495033979415893555e-01,5.772987008094787598e-01,-4.489632323384284973e-02
5.074666694919406362e-01,5.120761394500732422e-01,9.278069250285625458e-03,3.279885649681091309e-01,8.495103120803833008e-01,5.772884488105773926e-01,-4.489264637231826782e-02
5.075302381573563171e-01,5.120749473571777344e-01,9.274278767406940460e-03,3.279845416545867920e-01,8.495048284530639648e-01,5.772978663444519043e-01,-4.489342123270034790e-02
5.075934757359727989e-01,5.120743513107299805e-01,9.265018627047538757e-03,3.279880583286285400e-01,8.495079278945922852e-01,5.772914290428161621e-01,-4.489844292402267456e-02
5.076908152548904596e-01,5.120769143104553223e-01,9.274014271795749664e-03,3.279892206192016602e-01,8.495117425918579102e-01,5.772850513458251953e-01,-4.489595815539360046e-02
5.078318582312812968e-01,5.120748281478881836e-01,9.278669953346252441e-03,3.279881775379180908e-01,8.495117425918579102e-01,5.772975683212280273e-01,-4.489618912339210510e-02
5.079911109816194204e-01,5.120732784271240234e-01,9.254577569663524628e-03,3.279893696308135986e-01,8.495088219642639160e-01,5.772984027862548828e-01,-4.489219933748245239e-02
5.081185793992496480e-01,5.120771527290344238e-01,9.267806075513362885e-03,3.279878199100494385e-01,8.495087623596191406e-01,5.773052573204040527e-01,-4.489375278353691101e-02
5.082341286921144841e-01,5.120738744735717773e-01,9.283513762056827545e-03,3.279829919338226318e-01,8.495125174522399902e-01,5.772866606712341309e-01,-4.489709064364433289e-02
5.083860975328735599e-01,5.120735764503479004e-01,9.268263354897499084e-03,3.279905915260314941e-01,8.495097160339355469e-01,5.772983431816101074e-01,-4.489528387784957886e-02
5.085281337696615500e-01,5.120744705200195312e-01,9.272368624806404114e-03,3.279865086078643799e-01,8.495098352432250977e-01,5.772827863693237305e-01,-4.489503800868988037e-02
5.086198448129956029e-01,5.120773315429687500e-01,9.261421859264373779e-03,3.279916346073150635e-01,8.495112657546997070e-01,5.772951245307922363e-01,-4.489506781101226807e-02
5.086930149955832814e-01,5.120738744735717773e-01,9.266226552426815033e-03,3.279895782470703125e-01,8.495098948478698730e-01,5.772908329963684082e-01,-4.489367082715034485e-02
5.087728069141518317e-01,5.120723843574523926e-01,9.265088476240634918e-03,3.279891908168792725e-01,8.495032191276550293e-01,5.773047208786010742e-01,-4.489467665553092957e-02
5.088410107947539673e-01,5.120720267295837402e-01,9.264280088245868683e-03,3.279890120029449463e-01,8.495126962661743164e-01,5.772885084152221680e-01,-4.489720240235328674e-02
5.089072281545619081e-01,5.120761990547180176e-01,9.273458272218704224e-03,3.279900550842285156e-01,8.495106101036071777e-01,5.772981643676757812e-01,-4.489552602171897888e-02
5.089731144275707608e-01,5.120754241943359375e-01,9.276275523006916046e-03,3.279855251312255859e-01,8.495100736618041992e-01,5.773067474365234375e-01,-4.489389806985855103e-02
5.090426426553691375e-01,5.120770931243896484e-01,9.282849729061126709e-03,3.279800117015838623e-01,8.495068550109863281e-01,5.772939324378967285e-01,-4.489545151591300964e-02
5.091081978415789022e-01,5.120776295661926270e-01,9.272728115320205688e-03,3.279828429222106934e-01,8.495123386383056641e-01,5.773009061813354492e-01,-4.489735886454582214e-02
5.091737530277887780e-01,5.120728611946105957e-01,9.252380579710006714e-03,3.279908895492553711e-01,8.495106101036071777e-01,5.772923827171325684e-01,-4.489701241254806519e-02
5.092386460404005888e-01,5.120744705200195312e-01,9.263706393539905548e-03,3.279897272586822510e-01,8.495178818702697754e-01,5.772913694381713867e-01,-4.489557445049285889e-02
5.093038701398113766e-01,5.120731592178344727e-01,9.267099201679229736e-03,3.279852271080017090e-01,8.495067954063415527e-01,5.772940516471862793e-01,-4.489275068044662476e-02
5.093684320656240994e-01,5.120758414268493652e-01,9.264077991247177124e-03,3.279884457588195801e-01,8.495139479637145996e-01,5.772891640663146973e-01,-4.489102214574813843e-02
5.094333250782357991e-01,5.120750069618225098e-01,9.269284084439277649e-03,3.279877603054046631e-01,8.495101928710937500e-01,5.772889852523803711e-01,-4.489451274275779724e-02
5.094988802644456749e-01,5.120730400085449219e-01,9.266511537134647369e-03,3.279876410961151123e-01,8.495097160339355469e-01,5.772854089736938477e-01,-4.489292576909065247e-02
5.095657597978516806e-01,5.120751857757568359e-01,9.259687736630439758e-03,3.279893994331359863e-01,8.776750564575195312e-01,5.711001157760620117e-01,-3.073772788047790527e-02
5.096352880256499462e-01,5.120736956596374512e-01,9.265823289752006531e-03,3.279874026775360107e-01,8.495092988014221191e-01,5.773020386695861816e-01,-4.489574953913688660e-02
5.097005121250607340e-01,5.120741128921508789e-01,9.277045726776123047e-03,3.279867470264434814e-01,8.495087027549743652e-01,5.772898793220520020e-01,-4.489712789654731750e-02
5.097640807904763038e-01,5.120728611946105957e-01,9.254580363631248474e-03,3.279896974563598633e-01,8.776687383651733398e-01,5.710983276367187500e-01,-3.074523806571960449e-02
5.098296359766861796e-01,5.120746493339538574e-01,9.259473532438278198e-03,3.279893398284912109e-01,8.495125174522399902e-01,5.772909522056579590e-01,-4.489671438932418823e-02
5.098945289892979904e-01,5.120728015899658203e-01,9.271595627069473267e-03,3.279842138290405273e-01,8.495106697082519531e-01,5.772979259490966797e-01,-4.489533230662345886e-02
5.099594220019096902e-01,5.120755434036254883e-01,9.271007962524890900e-03,3.279872834682464600e-01,8.495107889175415039e-01,5.772851705551147461e-01,-4.489824548363685608e-02
5.100229906673252600e-01,5.120748877525329590e-01,9.270650334656238556e-03,3.279801011085510254e-01,8.776788115501403809e-01,5.710938572883605957e-01,-3.074301779270172119e-02
5.100888769403342238e-01,5.120742917060852051e-01,9.268552064895629883e-03,3.279872536659240723e-01,8.495097756385803223e-01,5.772899985313415527e-01,-4.489239677786827087e-02
5.101521145189507056e-01,5.120748877525329590e-01,9.272713214159011841e-03,3.279858529567718506e-01,8.776745200157165527e-01,5.711030960083007812e-01,-3.074267506599426270e-02
5.102163453579644514e-01,5.120723843574523926e-01,9.265356697142124176e-03,3.279877007007598877e-01,8.495117425918579102e-01,5.772899985313415527e-01,-4.489484429359436035e-02
5.102819005441742162e-01,5.120744705200195312e-01,9.270873852074146271e-03,3.279843330383300781e-01,8.495103716850280762e-01,5.773035287857055664e-01,-4.489193856716156006e-02
5.103467935567860270e-01,5.120737552642822266e-01,9.261527098715305328e-03,3.279884457588195801e-01,8.495119810104370117e-01,5.772965550422668457e-01,-4.489574208855628967e-02
5.106454338495197698e-01,5.120751857757568359e-01,9.269163943827152252e-03,3.279851973056793213e-01,8.776718974113464355e-01,5.711139440536499023e-01,-3.074273467063903809e-02
5.107248946812892321e-01,5.120725035667419434e-01,9.255929850041866302e-03,3.279905915260314941e-01,8.495138287544250488e-01,5.772831439971923828e-01,-4.489338770508766174e-02
5.107950850826855627e-01,5.120743513107299805e-01,9.268054738640785217e-03,3.279875814914703369e-01,8.495125770568847656e-01,5.772887468338012695e-01,-4.489642009139060974e-02
