0.000000000000000000e+00,1.096278242188927950e-02
1.000000000000000021e-02,1.217875081014798029e-02
2.000000000000000042e-02,1.551819176151139797e-02
2.999999999999999889e-02,2.101188731912886215e-02
4.000000000000000083e-02,2.855378948759655297e-02
5.000000000000000278e-02,3.810140452863898519e-02
5.999999999999999778e-02,4.963659262711649783e-02
7.000000000000000666e-02,6.313959481321559930e-02
8.000000000000000167e-02,7.862729121169079183e-02
8.999999999999999667e-02,9.618854503400793565e-02
1.000000000000000056e-01,1.158912494642270335e-01
1.100000000000000006e-01,1.361859016820023416e-01
1.199999999999999956e-01,1.543997866689204301e-01
1.300000000000000044e-01,1.719248001563134787e-01
1.400000000000000133e-01,1.884544030169222895e-01
1.499999999999999944e-01,2.039889074055316609e-01
1.600000000000000033e-01,2.185288782227790827e-01
1.700000000000000122e-01,2.320747725022480612e-01
1.799999999999999933e-01,2.446269298552664340e-01
1.900000000000000022e-01,2.561858093346969789e-01
2.000000000000000111e-01,2.667523276323152115e-01
2.099999999999999922e-01,2.763273145913771045e-01
2.200000000000000011e-01,2.849113489537827282e-01
2.300000000000000100e-01,2.925046139753371688e-01
2.399999999999999911e-01,2.991076728670681861e-01
2.500000000000000000e-01,3.047212831229181851e-01
2.600000000000000089e-01,3.093459176369475205e-01
2.700000000000000178e-01,3.129814962273737011e-01
2.800000000000000266e-01,3.156280909167511473e-01
2.899999999999999800e-01,3.172860134670446031e-01
2.999999999999999889e-01,3.179559075703868865e-01
3.099999999999999978e-01,3.176381078053174267e-01
3.200000000000000067e-01,3.163329584960021812e-01
3.300000000000000155e-01,3.140410021000581420e-01
3.400000000000000244e-01,3.107626832083981716e-01
3.500000000000000333e-01,3.064983957887971178e-01
3.599999999999999867e-01,3.012485160884291191e-01
3.699999999999999956e-01,2.950134086736492800e-01
3.800000000000000044e-01,2.877934303461548438e-01
3.900000000000000133e-01,2.795889309727814243e-01
4.000000000000000222e-01,2.704002540328089843e-01
4.100000000000000311e-01,2.602277368036702287e-01
4.199999999999999845e-01,2.490717105085350214e-01
4.299999999999999933e-01,2.369325004127160461e-01
4.400000000000000022e-01,2.238104259168382237e-01
4.500000000000000111e-01,2.097057952055282615e-01
4.600000000000000200e-01,1.946188732875829830e-01
4.700000000000000289e-01,1.785499517746977904e-01
4.799999999999999822e-01,1.614987897783894122e-01
4.899999999999999911e-01,1.434657785517819972e-01
5.000000000000000000e-01,1.325846755950106926e-01
5.100000000000000089e-01,1.324160594498952626e-01
5.200000000000000178e-01,1.319907451223104045e-01
5.300000000000000266e-01,1.311231069172850427e-01
5.400000000000000355e-01,1.309921557062890540e-01
5.500000000000000444e-01,0.000000000000000000e+00
5.600000000000000533e-01,9.868238855658318266e-312
5.700000000000000622e-01,9.868238838030056022e-312
5.799999999999999600e-01,9.868238838425308539e-312
5.899999999999999689e-01,9.868238796528541772e-312
5.999999999999999778e-01,9.868238796212339758e-312
6.099999999999999867e-01,9.868238795817087242e-312
6.199999999999999956e-01,9.868238795500885228e-312
6.300000000000000044e-01,9.868238795105632712e-312
6.400000000000000133e-01,9.868238794789430698e-312
6.500000000000000222e-01,9.868238898503691073e-312
6.600000000000000311e-01,9.868238898819893087e-312
6.700000000000000400e-01,9.868238899215145603e-312
6.800000000000000488e-01,9.868238851310540583e-312
6.900000000000000577e-01,9.868238899926600133e-312
7.000000000000000666e-01,9.868238850678136556e-312
7.099999999999999645e-01,9.868238850282884039e-312
7.199999999999999734e-01,9.868238849966682026e-312
7.299999999999999822e-01,9.868238849571429509e-312
7.399999999999999911e-01,9.868238843958843772e-312
7.500000000000000000e-01,9.868238848939025483e-312
7.600000000000000089e-01,9.868238902614317247e-312
7.700000000000000178e-01,9.868238848227570952e-312
7.800000000000000266e-01,9.868238847911368939e-312
7.900000000000000355e-01,9.868238789018743955e-312
