0.000000000000000000e+00,1.300832408968199683e-01
1.000000000000000021e-02,3.411248404955813385e-01
2.000000000000000042e-02,7.444537484525426407e-01
2.999999999999999889e-02,1.676714457952812154e+00
4.000000000000000083e-02,1.283629754017965752e+00
5.000000000000000278e-02,9.882819997324077121e-01
5.999999999999999778e-02,9.469580688878522778e-01
7.000000000000000666e-02,9.273407741975461249e-01
8.000000000000000167e-02,8.758635079011583002e-01
8.999999999999999667e-02,8.935706068368745036e-01
1.000000000000000056e-01,8.733773601552456967e-01
1.100000000000000006e-01,8.617984348957179463e-01
1.199999999999999956e-01,8.135240795654681278e-01
1.300000000000000044e-01,7.754305706812374410e-01
1.400000000000000133e-01,7.312606965442682849e-01
1.499999999999999944e-01,7.454937569582398282e-01
1.600000000000000033e-01,1.071713205739825980e-01
1.700000000000000122e-01,5.082291091894148849e-01
1.799999999999999933e-01,3.738820376838702941e-01
1.900000000000000022e-01,1.430454761965194166e-01
2.000000000000000111e-01,-1.421085471524899143e-14
2.099999999999999922e-01,0.000000000000000000e+00
2.200000000000000011e-01,0.000000000000000000e+00
2.300000000000000100e-01,0.000000000000000000e+00
2.399999999999999911e-01,2.842170943040400743e-14
2.500000000000000000e-01,5.684341886080807798e-14
2.600000000000000089e-01,-2.842170943040400743e-14
2.700000000000000178e-01,-2.842170943040400743e-14
2.800000000000000266e-01,0.000000000000000000e+00
2.899999999999999800e-01,0.000000000000000000e+00
2.999999999999999889e-01,-5.468107463141247879e-29
3.099999999999999978e-01,-2.842170943040400743e-14
3.200000000000000067e-01,0.000000000000000000e+00
3.300000000000000155e-01,2.393974712416704960e-29
3.400000000000000244e-01,-5.684341886080802749e-14
3.500000000000000333e-01,-3.455427051879317812e-14
3.599999999999999867e-01,-2.842170943040400743e-14
3.699999999999999956e-01,-2.055626471629876687e-13
3.800000000000000044e-01,5.693453657518480691e-13
3.900000000000000133e-01,3.181384712617070407e-13
4.000000000000000222e-01,4.399653245036013814e-13
4.100000000000000311e-01,1.907062208824985394e-12
4.199999999999999845e-01,0.000000000000000000e+00
4.299999999999999933e-01,-1.122335809038543424e-12
4.400000000000000022e-01,-1.476291131985018445e-12
4.500000000000000111e-01,-2.141463847511704449e-12
4.600000000000000200e-01,5.063483111973981316e-12
4.700000000000000289e-01,2.677942297235510363e-11
4.799999999999999822e-01,1.148435117475241896e+01
4.899999999999999911e-01,4.446193452155906556e-01
5.000000000000000000e-01,4.309140429963305152e-01
5.100000000000000089e-01,4.307440372071846824e-01
5.200000000000000178e-01,4.307868112864907673e-01
5.300000000000000266e-01,4.306649142887337689e-01
5.400000000000000355e-01,4.306746643310903622e-01
5.500000000000000444e-01,4.307356568124465213e-01
5.600000000000000533e-01,4.307425304061904825e-01
5.700000000000000622e-01,4.306964468639895571e-01
5.799999999999999600e-01,4.307068070078159394e-01
5.899999999999999689e-01,4.307099696392011623e-01
5.999999999999999778e-01,4.307070008750821799e-01
6.099999999999999867e-01,4.307064465186041247e-01
6.199999999999999956e-01,4.307074777430797141e-01
6.300000000000000044e-01,4.307155813227190322e-01
6.400000000000000133e-01,4.308891462910002801e-01
6.500000000000000222e-01,4.307947557020472829e-01
6.600000000000000311e-01,4.307052848638166509e-01
6.700000000000000400e-01,4.308783857146636365e-01
6.800000000000000488e-01,4.305886587300449264e-01
6.900000000000000577e-01,4.307840202131556495e-01
7.000000000000000666e-01,4.307747472058185423e-01
7.099999999999999645e-01,4.307676712585220002e-01
7.199999999999999734e-01,4.308307249867375788e-01
7.299999999999999822e-01,4.306453885209786669e-01
7.399999999999999911e-01,4.307065298035599454e-01
7.500000000000000000e-01,4.307047138924566809e-01
7.600000000000000089e-01,4.306987929161563144e-01
7.700000000000000178e-01,4.306957681093628310e-01
7.800000000000000266e-01,4.306989581923361676e-01
7.900000000000000355e-01,4.306979639280115180e-01
8.000000000000000444e-01,4.306971905621566066e-01
8.100000000000000533e-01,4.306938261103989696e-01
8.200000000000000622e-01,4.306935404998983863e-01
8.300000000000000711e-01,4.306922727138844387e-01
8.399999999999999689e-01,4.306877920559140094e-01
8.499999999999999778e-01,4.307008614976330918e-01
8.599999999999999867e-01,4.309416660568183843e-01
8.699999999999999956e-01,4.308170894314651278e-01
8.800000000000000044e-01,4.303360238735178811e-01
8.900000000000000133e-01,4.304207091965595033e-01
9.000000000000000222e-01,4.307223171613547841e-01
9.100000000000000311e-01,4.309290778889414142e-01
9.200000000000000400e-01,4.304841799759859811e-01
9.300000000000000488e-01,4.307227255286751877e-01
9.400000000000000577e-01,4.306844200633879183e-01
9.500000000000000666e-01,4.306979947206097670e-01
9.599999999999999645e-01,4.306788006258752688e-01
9.699999999999999734e-01,4.306887963646466311e-01
9.799999999999999822e-01,4.306703189298703993e-01
9.899999999999999911e-01,4.306765917161361479e-01
1.000000000000000000e+00,4.306593130118299140e-01
1.010000000000000009e+00,4.306595859669899440e-01
1.020000000000000018e+00,4.306742945851549931e-01
1.030000000000000027e+00,4.311098295258204982e-01
1.040000000000000036e+00,4.306367312733378472e-01
1.050000000000000044e+00,4.307093767093842507e-01
1.060000000000000053e+00,4.306512698404076911e-01
1.070000000000000062e+00,4.306700865233819009e-01
1.080000000000000071e+00,4.306314493919114472e-01
1.090000000000000080e+00,4.306540860304355345e-01
1.100000000000000089e+00,4.306190563322713771e-01
1.110000000000000098e+00,4.306263423280896063e-01
