0.05,0.5,0.00046305
0.069388,0.5,0.00086893
0.088776,0.5,0.0014049
0.10816,0.5,0.0020555
0.12755,0.5,0.0028802
0.14694,0.5,0.0038661
0.16633,0.5,0.004996
0.18571,0.5,0.0063699
0.2051,0.5,0.0083527
0.22449,0.5,0.010169
0.24388,0.5,0.013086
0.26327,0.5,0.015848
0.28265,0.5,0.019769
0.30204,0.5,0.024317
0.32143,0.5,0.032235
0.34082,0.5,0.037416
0.3602,0.5,0.046078
0.37959,0.5,0.059991
0.39898,0.5,0.0739
0.41837,0.5,0.094807
0.43776,0.5,0.11396
0.45714,0.5,0.1408
0.47653,0.5,0.16194
0.49592,0.5,0.18976
0.51531,0.5,0.2253
0.53469,0.5,0.25897
0.55408,0.5,0.29844
0.57347,0.5,0.32317
0.59286,0.5,0.3653
0.61224,0.5,0.40154
0.63163,0.5,0.43294
0.65102,0.5,0.45194
0.67041,0.5,0.50554
0.6898,0.5,0.5284
0.70918,0.5,0.5522
0.72857,0.5,0.57677
0.74796,0.5,0.60192
0.76735,0.5,0.62738
0.78673,0.5,0.65286
0.80612,0.5,0.64216
0.82551,0.5,0.66767
0.8449,0.5,0.69244
0.86429,0.5,0.703
0.88367,0.5,0.7052
0.90306,0.5,0.70936
0.92245,0.5,0.70925
0.94184,0.5,0.68784
0.96122,0.5,0.7135
0.98061,0.5,0.70449
1,0.5,0.7036
0.05,1,0.0018807
0.069388,1,0.0039938
0.088776,1,0.0075611
0.10816,1,0.013346
0.12755,1,0.0238
0.14694,1,0.039865
0.16633,1,0.070535
0.18571,1,0.11264
0.2051,1,0.17072
0.22449,1,0.23824
0.24388,1,0.31679
0.26327,1,0.39891
0.28265,1,0.47649
0.30204,1,0.56042
0.32143,1,0.62909
0.34082,1,0.69648
0.3602,1,0.74455
0.37959,1,0.80726
0.39898,1,0.8472
0.41837,1,0.88283
0.43776,1,0.89635
0.45714,1,0.93269
0.47653,1,0.94639
0.49592,1,0.95387
0.51531,1,0.95779
0.53469,1,0.9454
0.55408,1,0.93981
0.57347,1,0.94303
0.59286,1,0.92821
0.61224,1,0.91055
0.63163,1,0.88486
0.65102,1,0.87077
0.67041,1,0.84396
0.6898,1,0.81697
0.70918,1,0.79
0.72857,1,0.76313
0.74796,1,0.72661
0.76735,1,0.69794
0.78673,1,0.65697
0.80612,1,0.6242
0.82551,1,0.58947
0.8449,1,0.54728
0.86429,1,0.51349
0.88367,1,0.47437
0.90306,1,0.43841
0.92245,1,0.39869
0.94184,1,0.35634
0.96122,1,0.31877
0.98061,1,0.27431
1,1,0.23627
0.05,1.5,0.0056979
0.069388,1.5,0.0153
0.088776,1.5,0.041103
0.10816,1.5,0.093474
0.12755,1.5,0.17836
0.14694,1.5,0.29537
0.16633,1.5,0.40891
0.18571,1.5,0.51946
0.2051,1.5,0.62888
0.22449,1.5,0.71702
0.24388,1.5,0.76842
0.26327,1.5,0.84727
0.28265,1.5,0.88948
0.30204,1.5,0.92156
0.32143,1.5,0.94445
0.34082,1.5,0.9591
0.3602,1.5,0.96307
0.37959,1.5,0.95914
0.39898,1.5,0.94725
0.41837,1.5,0.93678
0.43776,1.5,0.91284
0.45714,1.5,0.89151
0.47653,1.5,0.86851
0.49592,1.5,0.83856
0.51531,1.5,0.80786
0.53469,1.5,0.77102
0.55408,1.5,0.73454
0.57347,1.5,0.69872
0.59286,1.5,0.65867
0.61224,1.5,0.62014
0.63163,1.5,0.57864
0.65102,1.5,0.53492
0.67041,1.5,0.49415
0.6898,1.5,0.45233
0.70918,1.5,0.40629
0.72857,1.5,0.36494
0,0,0
0.05,2,0.016919
0.069388,2,0.064493
0.088776,2,0.17324
0.10816,2,0.30911
0.12755,2,0.45389
0.14694,2,0.58457
0.16633,2,0.68724
0.18571,2,0.77102
0.2051,2,0.82526
0.22449,2,0.87556
0.24388,2,0.89581
0.26327,2,0.90785
0.28265,2,0.9139
0.30204,2,0.9086
0.32143,2,0.89442
0.34082,2,0.87393
0.3602,2,0.84989
0.37959,2,0.82309
0.39898,2,0.79006
0.41837,2,0.75603
0.43776,2,0.71775
0.45714,2,0.67974
0.47653,2,0.63898
0.49592,2,0.59625
0.51531,2,0.55421
0,0,0
0.05,2.5,0.054103
0.069388,2.5,0.18392
0.088776,2.5,0.35652
0.10816,2.5,0.51384
0.12755,2.5,0.63794
0.14694,2.5,0.72209
0.16633,2.5,0.78649
